result_index,product_title,product_id,score,query,rel
41, Mustela Dermo-cleansing,1741,4.110666143,Top-rated sunscreen for sensitive skin,1
42, Kiss My Face Soap Oz Bar Soap,1408,4.104815748,Top-rated sunscreen for sensitive skin,1
43, Derma e Pycnogenol Cream with Vitamins C E & A,701,4.088428052,Top-rated sunscreen for sensitive skin,1
44," Nivea for Men Sensitive After Shave Extra Soothing Balm, 3.3-Ounce Bottles (Pack of 4)",1954,4.087786653,Top-rated sunscreen for sensitive skin,1
45, Proraso Proraso Liquid Cream After-Shave 3.4oz,2439,4.023816151,Top-rated sunscreen for sensitive skin,1
46, Hypafix Dressing Retention Tape,1291,4.017479893,Top-rated sunscreen for sensitive skin,1
47, Aloe Vera Deodorant Stick by Jason 2.5 Ounces,106,4.002296373,Top-rated sunscreen for sensitive skin,1
48, Mustela 2 in 1 Hair & Body Shampoo,1740,3.991870923,Top-rated sunscreen for sensitive skin,1
49, THERANEEM MAX CLEANSING BAR,2864,3.949072105,Top-rated sunscreen for sensitive skin,1
50," Planet Ultra Liquid Laundry Detergent, 100 Fluid-Ounce Bottles (Pack of 4)",2345,3.93678301,Top-rated sunscreen for sensitive skin,1
1, EAS AdvantEdge Carb Control Nutrition Bar,858,11.46140274,Healthy snacks for weight loss,5
2," SlimFast Shake Mix, 12.83-Ounce (Pack of 3)",2660,10.88378694,Healthy snacks for weight loss,5
3, Bioplex Nutrition Pure WPI Nutritional Shake,296,10.87523925,Healthy snacks for weight loss,5
4," Slim Fast Chocolate Royale Shake Mix Powder, 31.18 oz",2657,10.61079229,Healthy snacks for weight loss,5
5, One-Pound Fat Replica 1Lb Fat Model Replica,2121,10.39998638,Healthy snacks for weight loss,5
6, Natrol Tonalin CLA 1200mg,1803,10.30272803,Healthy snacks for weight loss,5
7, Almased Almased Multi Protein Powder,105,9.779992787,Healthy snacks for weight loss,5
8," ExtendBar, Peanut Butter Chocolate Delight, 1.41-Ounce Bars (Pack of 15)",951,9.278314101,Healthy snacks for weight loss,5
9, Twinlab Ripped Fuel,3023,9.25711297,Healthy snacks for weight loss,5
10," Alli Weight-Loss Aid, Orlistat 60mg Capsules, Starter Pack",104,9.22271697,Healthy snacks for weight loss,5
11," Now Foods, Relora 300 mg",2017,9.089701563,Healthy snacks for weight loss,4
12, Atkins Endulge Bars,170,8.698683522,Healthy snacks for weight loss,4
13, Herbalife Formula 1 Nutritional Shake Mix,1205,8.681806825,Healthy snacks for weight loss,4
14, Herbalife Formula 1 Nutritional Shake Mix (550g) - Cookies n Cream,1206,8.681806825,Healthy snacks for weight loss,4
15, Lipovarin 150 Caps Thermogenic Weight Loss Diet Pill,1497,8.638804338,Healthy snacks for weight loss,4
16, Detour Deluxe Whey Protein Energy Bar,711,8.547966744,Healthy snacks for weight loss,4
17," CarbRite Bar, 12 bars",450,8.368996952,Healthy snacks for weight loss,4
18, Now Foods Virgin Coconut Oil,1996,8.353306936,Healthy snacks for weight loss,4
19, Baby Jogger Cooler Bag,223,8.324512366,Healthy snacks for weight loss,4
20, Carb Solutions High Protein Shake Mix for Low Carb Diets,449,8.318739894,Healthy snacks for weight loss,4
21, Power Pops Weight Loss Lollipops with Hoodia by Fun Unlimited Inc. - 30 Count,2363,8.260945384,Healthy snacks for weight loss,3
22," Alli Weight-Loss Aid, Orlistat 60mg Capsules Refill Pack",102,7.957937012,Healthy snacks for weight loss,3
23, Big 100 Colossal Bar,280,7.902971477,Healthy snacks for weight loss,3
24, Dymatize Nutrition ISO 100 Whey Protein Powder,851,7.48563182,Healthy snacks for weight loss,3
25," Stalkmarket 7-Ounce Bowls, 600-Count Case",2800,7.258253226,Healthy snacks for weight loss,3
26," Labrada Nutrition Lean Body for Her Meal Replacement Shake, 1.7-Ounce Packets (Pack of 20)",1440,7.047455265,Healthy snacks for weight loss,3
27, Spirulina Natural by Earthrise,2789,6.983161718,Healthy snacks for weight loss,3
28," Duro-Med Universal Walker Carry-All Pouch, Blue Denim",844,6.981478768,Healthy snacks for weight loss,3
29, Clif Bar - 12 Pack,552,6.96833245,Healthy snacks for weight loss,3
30, Fruit and Veggie Bowl with Removable Ice Pack,1024,6.923031494,Healthy snacks for weight loss,3
31, Met-Rx Protein Plus Bars 12 ea,1665,6.910143066,Healthy snacks for weight loss,2
32, 3 Week Rapid Weight Loss System-Lipovarin-Thyrotril-Aquadrene,22,6.823316438,Healthy snacks for weight loss,2
33," Kashi-Go Lean Crunchy, 24 ct Variety Pack",1396,6.82203464,Healthy snacks for weight loss,2
34," BISSELL Sturdy Sweep Sweeper, 2402B",209,6.778831464,Healthy snacks for weight loss,2
35," PowerBar Harvest Whole Grain Energy Bar, 2.29-Ounce Bars (Pack of 15)",2366,6.754561691,Healthy snacks for weight loss,2
36, Lipovarin - Sterling Grant 90 Caps,1496,6.737924857,Healthy snacks for weight loss,2
37," Duro-Med Wheel Chair Back Pack, Black",848,6.682512047,Healthy snacks for weight loss,2
38, Thyrotril 90 Caps Metabolism Thyroid Sterling Grant,2960,6.604387048,Healthy snacks for weight loss,2
39, Weight Loss with Hypnosis CD,3139,6.58679784,Healthy snacks for weight loss,2
40, Zyroxin (120 Caps) - Next Generation Weight Loss Pill!,3217,6.541952881,Healthy snacks for weight loss,2
41, MRM CLA Hi Potency 80%,1551,6.514934928,Healthy snacks for weight loss,1
42," Alli Weight-Loss Aid, Orlistat 60mg Capsules, 150-Count Starter Pack",103,6.498575011,Healthy snacks for weight loss,1
43, Aerobic Pedal Exerciser - Use for Arms & Legs,88,6.492940358,Healthy snacks for weight loss,1
44, Ziploc Container (Pack of 2),3209,6.465102287,Healthy snacks for weight loss,1
45, Green Tea 500 mg 100 Caps,1130,6.435316578,Healthy snacks for weight loss,1
46," Omron HBF-306C Fat Loss Monitor, Black",2100,6.431890561,Healthy snacks for weight loss,1
47, Stacker 3,2798,6.388547619,Healthy snacks for weight loss,1
48, Clif Bar Energy Bars,555,6.350140124,Healthy snacks for weight loss,1
49," Clif Bar Energy Bar, Variety Pack of Crunchy Peanut Butter, Chocolate Chip Peanut Crunch, and Oatmeal Raisin Walnut, 2.4-Ounce Bars, Pack of 24",554,6.347084924,Healthy snacks for weight loss,1
50, Mega Green Tea Extract (Decaffeinated),1638,6.33092778,Healthy snacks for weight loss,1
1, Nature's Way Devil's Claw,1870,11.46447496,Natural remedies for joint pain,5
2, Source Naturals Inflama-Rest,2724,11.39714471,Natural remedies for joint pain,5
3, H.A. Joint Formula by Purity Products - 90 Capsules [Health and Beauty],1145,10.77902199,Natural remedies for joint pain,5
4, Heel Inc Traumeel,1192,10.62152794,Natural remedies for joint pain,5
5, Doctors Best Best Serrapeptase,753,9.789377235,Natural remedies for joint pain,5
6, Triflora Arthritis Gel 2.75 Ounces,2986,9.514290602,Natural remedies for joint pain,5
7, Boericke & Tafel Boericke & Tafel Arniflora Arnica Muscle Pain And Stiffness Gel,330,9.188861312,Natural remedies for joint pain,5
8, Jarrow Formulas Curcumin 95,1341,9.102364288,Natural remedies for joint pain,5
9, Boiron Arnica (Arnicare) Gel,333,8.869624517,Natural remedies for joint pain,5
10, CryoDerm Analgesic Cryotherapy 3.0 oz Roll On - Pain Relief,644,8.773268053,Natural remedies for joint pain,5
11, Nature's Way Feverfew,1878,8.601516096,Natural remedies for joint pain,4
12, American Biosciences (Immpower) DGP Dog Gone Pain Mobility & Flex for dogs,120,8.439807757,Natural remedies for joint pain,4
13," Now Foods, Super Primrose 1300 mg",2022,7.992394608,Natural remedies for joint pain,4
14, NatureWorks Swedish Bitters,1915,7.991212142,Natural remedies for joint pain,4
15, Source Naturals Cherry Fruit Extract 500mg,2709,7.87264857,Natural remedies for joint pain,4
16, Heel Traumeel Homeopathic Ointment,1193,7.80190048,Natural remedies for joint pain,4
17, Source Naturals Fibro-Response,2716,7.714190006,Natural remedies for joint pain,4
18," Drinkables Ultimate Liquid Joint Care, Natural Citrus, 33 Ounces",780,7.600573053,Natural remedies for joint pain,4
19, FLEXCIN W/CM8 JOINT HEALTH & MOBILITY SOLUTION 90 CAPS,960,7.553629177,Natural remedies for joint pain,4
20, Nutramax Labs Nutramax Labs Cosamin Ds Exclusive Formula Joint Health Supplement,2034,7.511681827,Natural remedies for joint pain,4
21, New Serola Sacroiliac Belt,1939,7.435287506,Natural remedies for joint pain,3
22," Doctor's Best - Glucosamine/Chondroitin/Msm,",748,7.431881236,Natural remedies for joint pain,3
23, Source Naturals Hyaluronic Joint Complex,2723,7.427632195,Natural remedies for joint pain,3
24, Cellaplex (120 Caps) Extra Strength Bone & Joint Support Formula w/ CM8,487,7.42620938,Natural remedies for joint pain,3
25, Wellesse Joint Movement Glucosamine With Chondroitin and Msm 33.8 fl oz (1000,3150,7.36068803,Natural remedies for joint pain,3
26, Osteo Bi-Flex Osteo Bi-Flex Advanced Triple Strength Formula,2180,7.219899516,Natural remedies for joint pain,3
27, Source Naturals Vegetarian Glucosamine 750mg,2770,7.180850253,Natural remedies for joint pain,3
28, Nutramax Labs Nutramax Labs Cosamin Ds Joint Health Supplement,2035,7.141375486,Natural remedies for joint pain,3
29, 3-in-1 Joint Formula,23,7.087949488,Natural remedies for joint pain,3
30, Glucosamine Plus MSM,1112,7.048193824,Natural remedies for joint pain,3
31, Dr Frank's Joint & Muscle Pain Relief Oral Spray As Seen on Tv,759,7.044057936,Natural remedies for joint pain,2
32, Hylands Kids Kit,1288,7.039819317,Natural remedies for joint pain,2
33, Jarrow Formulas MSM Sulfur,1349,7.033318529,Natural remedies for joint pain,2
34, Light Relief 90LR15LR01 Infrared Pain Relief Device,1489,6.984570434,Natural remedies for joint pain,2
35, ColdCalm by Boiron - 60 Tablets,579,6.98000119,Natural remedies for joint pain,2
36, Nature's Way MSM 1000mg,1888,6.967697797,Natural remedies for joint pain,2
37, Source Naturals Hyaluronic Acid 100mg,2722,6.957768184,Natural remedies for joint pain,2
38, Nature's Way Glucosamine Chondroitin,1882,6.930757655,Natural remedies for joint pain,2
39, PediFix Nightime Bunion Regulator,2267,6.928258798,Natural remedies for joint pain,2
40, Now Foods Glucosamine & Chondroitin with MSM,1977,6.874230146,Natural remedies for joint pain,2
41, Natrol (incl Laci Le Beau Teas) MSM,1799,6.819445586,Natural remedies for joint pain,1
42, Nature's Way Horsetail Grass,1885,6.806801181,Natural remedies for joint pain,1
43," Osteo Bi-Flex NutraJoint Plus Glucosamine Drink Mix, Maximum Strength Formula, Unflavored, 13.86 Ounces",2179,6.796975791,Natural remedies for joint pain,1
44," Nature Made TripleFlex, Caplets",1829,6.776192798,Natural remedies for joint pain,1
45, SCHIFF MOVE FREE ADVANCED 140 TABLETS JOINT GLUCOSAMINE,2557,6.759777205,Natural remedies for joint pain,1
46, Futuro Deluxe Thumb Stabilizer (Pack of 2),1031,6.728875315,Natural remedies for joint pain,1
47, Osteo Bi-Flex Triple Strength - 180 Caplets (Mega Size),2181,6.727227094,Natural remedies for joint pain,1
48," Trigosamine Jointcare Supplement, Maximum Strength Caplets, 90-Count Bottle ""Now with Vitamin-D""",2989,6.725986395,Natural remedies for joint pain,1
49, Ginger Root By Nature's Way 550 Mg,1095,6.716802999,Natural remedies for joint pain,1
50, NOW HYALURONIC ACID Double Strength - 100 MG - 60 Vcaps,1778,6.70055009,Natural remedies for joint pain,1
