result_index,product_title,product_id,score,query
39, Jarrow Formulas Coconut Oil 100% Organic Extra Virgin,1340,4.186310355489178,Top-rated sunscreen for sensitive skin
40," BIC Single Blade Shaver, Sensitive, 12-Count (Pack of 12)",203,4.16444867938654,Top-rated sunscreen for sensitive skin
41, Mustela Dermo-cleansing,1741,4.110666143397603,Top-rated sunscreen for sensitive skin
42, Kiss My Face Soap Oz Bar Soap,1408,4.104815748138921,Top-rated sunscreen for sensitive skin
43, Derma e Pycnogenol Cream with Vitamins C E & A,701,4.088428051580044,Top-rated sunscreen for sensitive skin
44," Nivea for Men Sensitive After Shave Extra Soothing Balm, 3.3-Ounce Bottles (Pack of 4)",1954,4.087786652661493,Top-rated sunscreen for sensitive skin
45, Proraso Proraso Liquid Cream After-Shave 3.4oz,2439,4.023816150767127,Top-rated sunscreen for sensitive skin
46, Hypafix Dressing Retention Tape,1291,4.017479893458299,Top-rated sunscreen for sensitive skin
47, Aloe Vera Deodorant Stick by Jason 2.5 Ounces,106,4.00229637327874,Top-rated sunscreen for sensitive skin
48, Mustela 2 in 1 Hair & Body Shampoo,1740,3.991870922610933,Top-rated sunscreen for sensitive skin
49, THERANEEM MAX CLEANSING BAR,2864,3.9490721045427306,Top-rated sunscreen for sensitive skin
50," Planet Ultra Liquid Laundry Detergent, 100 Fluid-Ounce Bottles (Pack of 4)",2345,3.936783009726484,Top-rated sunscreen for sensitive skin
1, EAS AdvantEdge Carb Control Nutrition Bar,858,11.461402736621078,Healthy snacks for weight loss
2," SlimFast Shake Mix, 12.83-Ounce (Pack of 3)",2660,10.883786935445341,Healthy snacks for weight loss
3, Bioplex Nutrition Pure WPI Nutritional Shake,296,10.875239248667748,Healthy snacks for weight loss
4," Slim Fast Chocolate Royale Shake Mix Powder, 31.18 oz",2657,10.610792292485053,Healthy snacks for weight loss
5, One-Pound Fat Replica 1Lb Fat Model Replica,2121,10.399986375554263,Healthy snacks for weight loss
6, Natrol Tonalin CLA 1200mg,1803,10.3027280270578,Healthy snacks for weight loss
7, Almased Almased Multi Protein Powder,105,9.779992787186886,Healthy snacks for weight loss
8," ExtendBar, Peanut Butter Chocolate Delight, 1.41-Ounce Bars (Pack of 15)",951,9.27831410112432,Healthy snacks for weight loss
9, Twinlab Ripped Fuel,3023,9.257112969856715,Healthy snacks for weight loss
10," Alli Weight-Loss Aid, Orlistat 60mg Capsules, Starter Pack",104,9.222716969596569,Healthy snacks for weight loss
11," Now Foods, Relora 300 mg",2017,9.089701562828996,Healthy snacks for weight loss
12, Atkins Endulge Bars,170,8.69868352215263,Healthy snacks for weight loss
13, Herbalife Formula 1 Nutritional Shake Mix,1205,8.681806825123132,Healthy snacks for weight loss
14, Herbalife Formula 1 Nutritional Shake Mix (550g) - Cookies n Cream,1206,8.681806825123132,Healthy snacks for weight loss
15, Lipovarin 150 Caps Thermogenic Weight Loss Diet Pill,1497,8.638804337885322,Healthy snacks for weight loss
16, Detour Deluxe Whey Protein Energy Bar,711,8.547966743999915,Healthy snacks for weight loss
17," CarbRite Bar, 12 bars",450,8.368996951783837,Healthy snacks for weight loss
18, Now Foods Virgin Coconut Oil,1996,8.353306935792945,Healthy snacks for weight loss
19, Baby Jogger Cooler Bag,223,8.324512366378125,Healthy snacks for weight loss
20, Carb Solutions High Protein Shake Mix for Low Carb Diets,449,8.318739894190017,Healthy snacks for weight loss
21, Power Pops Weight Loss Lollipops with Hoodia by Fun Unlimited Inc. - 30 Count,2363,8.260945383670498,Healthy snacks for weight loss
22," Alli Weight-Loss Aid, Orlistat 60mg Capsules Refill Pack",102,7.957937011667358,Healthy snacks for weight loss
23, Big 100 Colossal Bar,280,7.90297147681757,Healthy snacks for weight loss
24, Dymatize Nutrition ISO 100 Whey Protein Powder,851,7.485631819887034,Healthy snacks for weight loss
25," Stalkmarket 7-Ounce Bowls, 600-Count Case",2800,7.258253225587857,Healthy snacks for weight loss
26," Labrada Nutrition Lean Body for Her Meal Replacement Shake, 1.7-Ounce Packets (Pack of 20)",1440,7.047455264831966,Healthy snacks for weight loss
27, Spirulina Natural by Earthrise,2789,6.983161718222353,Healthy snacks for weight loss
28," Duro-Med Universal Walker Carry-All Pouch, Blue Denim",844,6.981478767940387,Healthy snacks for weight loss
29, Clif Bar - 12 Pack,552,6.968332449600128,Healthy snacks for weight loss
30, Fruit and Veggie Bowl with Removable Ice Pack,1024,6.923031494132518,Healthy snacks for weight loss
31, Met-Rx Protein Plus Bars 12 ea,1665,6.910143065694953,Healthy snacks for weight loss
32, 3 Week Rapid Weight Loss System-Lipovarin-Thyrotril-Aquadrene,22,6.823316437845085,Healthy snacks for weight loss
33," Kashi-Go Lean Crunchy, 24 ct Variety Pack",1396,6.822034639669078,Healthy snacks for weight loss
34," BISSELL Sturdy Sweep Sweeper, 2402B",209,6.778831464434765,Healthy snacks for weight loss
35," PowerBar Harvest Whole Grain Energy Bar, 2.29-Ounce Bars (Pack of 15)",2366,6.754561690595185,Healthy snacks for weight loss
36, Lipovarin - Sterling Grant 90 Caps,1496,6.737924857107461,Healthy snacks for weight loss
37," Duro-Med Wheel Chair Back Pack, Black",848,6.682512047172709,Healthy snacks for weight loss
38, Thyrotril 90 Caps Metabolism Thyroid Sterling Grant,2960,6.604387047774754,Healthy snacks for weight loss
39, Weight Loss with Hypnosis CD,3139,6.58679783950364,Healthy snacks for weight loss
40, Zyroxin (120 Caps) - Next Generation Weight Loss Pill!,3217,6.541952881202468,Healthy snacks for weight loss
41, MRM CLA Hi Potency 80%,1551,6.514934927622675,Healthy snacks for weight loss
42," Alli Weight-Loss Aid, Orlistat 60mg Capsules, 150-Count Starter Pack",103,6.4985750109968485,Healthy snacks for weight loss
43, Aerobic Pedal Exerciser - Use for Arms & Legs,88,6.492940358183795,Healthy snacks for weight loss
44, Ziploc Container (Pack of 2),3209,6.465102286532829,Healthy snacks for weight loss
45, Green Tea 500 mg 100 Caps,1130,6.435316578279332,Healthy snacks for weight loss
46," Omron HBF-306C Fat Loss Monitor, Black",2100,6.431890561307612,Healthy snacks for weight loss
47, Stacker 3,2798,6.388547618577115,Healthy snacks for weight loss
48, Clif Bar Energy Bars,555,6.350140123974585,Healthy snacks for weight loss
49," Clif Bar Energy Bar, Variety Pack of Crunchy Peanut Butter, Chocolate Chip Peanut Crunch, and Oatmeal Raisin Walnut, 2.4-Ounce Bars, Pack of 24",554,6.34708492449964,Healthy snacks for weight loss
50, Mega Green Tea Extract (Decaffeinated),1638,6.330927780178535,Healthy snacks for weight loss
1, Nature's Way Devil's Claw,1870,11.464474960650577,Natural remedies for joint pain
2, Source Naturals Inflama-Rest,2724,11.39714471104515,Natural remedies for joint pain
3, H.A. Joint Formula by Purity Products - 90 Capsules [Health and Beauty],1145,10.77902198514976,Natural remedies for joint pain
4, Heel Inc Traumeel,1192,10.621527941885237,Natural remedies for joint pain
5, Doctors Best Best Serrapeptase,753,9.789377235309857,Natural remedies for joint pain
6, Triflora Arthritis Gel 2.75 Ounces,2986,9.51429060186986,Natural remedies for joint pain
7, Boericke & Tafel Boericke & Tafel Arniflora Arnica Muscle Pain And Stiffness Gel,330,9.188861312322201,Natural remedies for joint pain
8, Jarrow Formulas Curcumin 95,1341,9.10236428752617,Natural remedies for joint pain
9, Boiron Arnica (Arnicare) Gel,333,8.86962451711742,Natural remedies for joint pain
10, CryoDerm Analgesic Cryotherapy 3.0 oz Roll On - Pain Relief,644,8.773268053054126,Natural remedies for joint pain
11, Nature's Way Feverfew,1878,8.601516095962939,Natural remedies for joint pain
12, American Biosciences (Immpower) DGP Dog Gone Pain Mobility & Flex for dogs,120,8.439807757131327,Natural remedies for joint pain
13," Now Foods, Super Primrose 1300 mg",2022,7.992394608300388,Natural remedies for joint pain
14, NatureWorks Swedish Bitters,1915,7.9912121417919115,Natural remedies for joint pain
15, Source Naturals Cherry Fruit Extract 500mg,2709,7.872648569818924,Natural remedies for joint pain
16, Heel Traumeel Homeopathic Ointment,1193,7.80190047956316,Natural remedies for joint pain
17, Source Naturals Fibro-Response,2716,7.714190005688868,Natural remedies for joint pain
18," Drinkables Ultimate Liquid Joint Care, Natural Citrus, 33 Ounces",780,7.6005730526143935,Natural remedies for joint pain
19, FLEXCIN W/CM8 JOINT HEALTH & MOBILITY SOLUTION 90 CAPS,960,7.553629176810121,Natural remedies for joint pain
20, Nutramax Labs Nutramax Labs Cosamin Ds Exclusive Formula Joint Health Supplement,2034,7.511681827391182,Natural remedies for joint pain
21, New Serola Sacroiliac Belt,1939,7.435287505923409,Natural remedies for joint pain
22," Doctor's Best - Glucosamine/Chondroitin/Msm,",748,7.431881236218067,Natural remedies for joint pain
23, Source Naturals Hyaluronic Joint Complex,2723,7.42763219494727,Natural remedies for joint pain
24, Cellaplex (120 Caps) Extra Strength Bone & Joint Support Formula w/ CM8,487,7.426209380155759,Natural remedies for joint pain
25, Wellesse Joint Movement Glucosamine With Chondroitin and Msm 33.8 fl oz (1000,3150,7.3606880304226125,Natural remedies for joint pain
26, Osteo Bi-Flex Osteo Bi-Flex Advanced Triple Strength Formula,2180,7.2198995162881605,Natural remedies for joint pain
27, Source Naturals Vegetarian Glucosamine 750mg,2770,7.180850253389373,Natural remedies for joint pain
28, Nutramax Labs Nutramax Labs Cosamin Ds Joint Health Supplement,2035,7.1413754858974645,Natural remedies for joint pain
29, 3-in-1 Joint Formula,23,7.08794948819274,Natural remedies for joint pain
30, Glucosamine Plus MSM,1112,7.0481938242949385,Natural remedies for joint pain
31, Dr Frank's Joint & Muscle Pain Relief Oral Spray As Seen on Tv,759,7.044057936319902,Natural remedies for joint pain
32, Hylands Kids Kit,1288,7.03981931731811,Natural remedies for joint pain
33, Jarrow Formulas MSM Sulfur,1349,7.033318528810916,Natural remedies for joint pain
34, Light Relief 90LR15LR01 Infrared Pain Relief Device,1489,6.984570434384577,Natural remedies for joint pain
35, ColdCalm by Boiron - 60 Tablets,579,6.980001189549498,Natural remedies for joint pain
36, Nature's Way MSM 1000mg,1888,6.96769779662446,Natural remedies for joint pain
37, Source Naturals Hyaluronic Acid 100mg,2722,6.957768183553356,Natural remedies for joint pain
38, Nature's Way Glucosamine Chondroitin,1882,6.930757654909866,Natural remedies for joint pain
39, PediFix Nightime Bunion Regulator,2267,6.928258797622506,Natural remedies for joint pain
40, Now Foods Glucosamine & Chondroitin with MSM,1977,6.874230145679403,Natural remedies for joint pain
41, Natrol (incl Laci Le Beau Teas) MSM,1799,6.819445586311263,Natural remedies for joint pain
42, Nature's Way Horsetail Grass,1885,6.806801181245623,Natural remedies for joint pain
43," Osteo Bi-Flex NutraJoint Plus Glucosamine Drink Mix, Maximum Strength Formula, Unflavored, 13.86 Ounces",2179,6.796975791358901,Natural remedies for joint pain
44," Nature Made TripleFlex, Caplets",1829,6.776192798430019,Natural remedies for joint pain
45, SCHIFF MOVE FREE ADVANCED 140 TABLETS JOINT GLUCOSAMINE,2557,6.759777204933286,Natural remedies for joint pain
46, Futuro Deluxe Thumb Stabilizer (Pack of 2),1031,6.728875315282028,Natural remedies for joint pain
47, Osteo Bi-Flex Triple Strength - 180 Caplets (Mega Size),2181,6.727227094341464,Natural remedies for joint pain
48," Trigosamine Jointcare Supplement, Maximum Strength Caplets, 90-Count Bottle ""Now with Vitamin-D""",2989,6.725986395428571,Natural remedies for joint pain
49, Ginger Root By Nature's Way 550 Mg,1095,6.716802999100505,Natural remedies for joint pain
50, NOW HYALURONIC ACID Double Strength - 100 MG - 60 Vcaps,1778,6.7005500900870105,Natural remedies for joint pain
