result_index,product_title,product_id,score,query,rel
35, K-Y K-Y Personal Lubricant Jelly,1391,0.612817347,Top-rated sunscreen for sensitive skin,2
36, Duro-Med Portable Bidet/Sitz Bath,836,0.609401822,Top-rated sunscreen for sensitive skin,2
37, Energizer ECR2032 Watch Battery,910,0.6080755,Top-rated sunscreen for sensitive skin,2
38, Relora 250 mg 90 Caps,2495,0.604195476,Top-rated sunscreen for sensitive skin,2
39, Energizer Max Alkaline Batteries,913,0.603081942,Top-rated sunscreen for sensitive skin,2
40," Sony Rechargeable AAA 900 mAh NiMH Batteries, 4 Pack",2697,0.602075338,Top-rated sunscreen for sensitive skin,2
41, Rayovac Recharegable Hybrid Slim Charger with 6AA & 2 AAA Hybrid Rechargeable Batteries Included,2482,0.601443827,Top-rated sunscreen for sensitive skin,1
42, Nutri-West - DSF FORMULA - 120,2037,0.601003706,Top-rated sunscreen for sensitive skin,1
43," Oral-B Hummingbird Flosser Refill, sku807008",2149,0.600850284,Top-rated sunscreen for sensitive skin,1
44, Hoover Floor-to-Floor Cleaner for FloorMate,1264,0.596979856,Top-rated sunscreen for sensitive skin,1
45, 12V 5AH Rechargeable Sealed Lead Acid Battery [Electronics],14,0.595940828,Top-rated sunscreen for sensitive skin,1
46, Tide HE Original Scent with Actilift,2962,0.594424486,Top-rated sunscreen for sensitive skin,1
47, ADC ADVANTAGE Wrist Blood Pressure Monitor,65,0.592971265,Top-rated sunscreen for sensitive skin,1
48," Duro-Med Universal Beverage Holder, Black",843,0.590582728,Top-rated sunscreen for sensitive skin,1
49," Streamlight 65030 Stylus AAAA Replacement Batteries, 6-Pack",2812,0.589711726,Top-rated sunscreen for sensitive skin,1
50," Health Plus - Super Colon Cleanse, 240 capsules",1176,0.587573111,Top-rated sunscreen for sensitive skin,1
1," Energizer Lithium Coin Blister Pack Watch/Electronic Batteries, 2 - Count (Pack of 12)",912,0.674130976,Healthy snacks for weight loss,3
2, Tide HE Original Scent with Actilift,2962,0.658080995,Healthy snacks for weight loss,3
3, OTC Cock-Up Wrist Splint,2057,0.65775156,Healthy snacks for weight loss,3
4, Kleenite denture cleanser powder - 9 oz,1412,0.652810335,Healthy snacks for weight loss,3
5, Jobst Women's UltraSheer Firm Support Pantyhose,1379,0.649464905,Healthy snacks for weight loss,3
6, Zafu Yoga Sitting Meditation Cushion - Buckwheat Filling,3190,0.648188412,Healthy snacks for weight loss,3
7," LifeSavers Sugar Free Wint-O-Green Hard Candy, 12 - 2.75-Ounce Bags",1475,0.639113128,Healthy snacks for weight loss,3
8, Eveready Energizer Alkaline Battery Pack - Alkaline - 595mAh - 9V DC,945,0.635525525,Healthy snacks for weight loss,3
9," Clorox Disinfecting Wipes, Fresh Scent",562,0.62892282,Healthy snacks for weight loss,3
10," Kashi-Go Lean Crunchy, 24 ct Variety Pack",1396,0.626792371,Healthy snacks for weight loss,3
11, Natural Balance Ultra Colon Clenz,1806,0.62585187,Healthy snacks for weight loss,3
12," Glucerna Snack Bar for People with Diabetes, Chocolate Caramel, 4-1.41 oz. Bar Packages (Pack of 6)",1111,0.625157356,Healthy snacks for weight loss,3
13, Balance Bar Company - Balance Carb Well Nutrition Energy - 15 - 1.76 oz (50 g) bars [26.4 oz (750 g)],234,0.624326289,Healthy snacks for weight loss,3
14, Natrol (incl Laci Le Beau Teas) BioBeads Probiotic Acidophilus,1795,0.619894087,Healthy snacks for weight loss,3
15, MintAsure Fresh Breath Capsules - Size,1687,0.619663775,Healthy snacks for weight loss,3
16," Dex 4 Glucose Tablets, 50 ea - PARENT",714,0.617783844,Healthy snacks for weight loss,3
17," Tide Powder Detergent, Original Scent, Case Pack, Two 120-Load Boxes (240-Loads)",2963,0.613997698,Healthy snacks for weight loss,3
18, Natural Selection Bath and Body's 1/3 oz Essential Oil,1817,0.611116409,Healthy snacks for weight loss,2
19, Travel John - Portable Bathroom (3 pack),2981,0.610508859,Healthy snacks for weight loss,2
20, NuNaturals - NuStevia White Stevia Powder,2030,0.60942173,Healthy snacks for weight loss,2
21, Rimless Concierge Tube Reader,2534,0.605347097,Healthy snacks for weight loss,2
22," NOW Foods Stevia Packets, 1000-Count",1773,0.603941321,Healthy snacks for weight loss,2
23," Probar Whole Food Nutrition Bar, Cran-Lemon Twister 3 Ounces (Pack of 12)",2432,0.597119093,Healthy snacks for weight loss,2
24," Clif Bar Energy Bar, Variety Pack of Crunchy Peanut Butter, Chocolate Chip Peanut Crunch, and Oatmeal Raisin Walnut, 2.4-Ounce Bars, Pack of 24",554,0.596801579,Healthy snacks for weight loss,2
25," Crest IntelliClean Fluoride Anticavity Toothpaste, Cool Mint, Six- 0.59 oz Refill Cartridges Per Box (Pack of 2)",632,0.592030168,Healthy snacks for weight loss,2
26," Duro-Med Wheel Chair Back Pack, Black",848,0.591095328,Healthy snacks for weight loss,2
27, Health Plus Colon Cleanse,1177,0.589066863,Healthy snacks for weight loss,2
28, Nature's Way Magnesium,1890,0.588007867,Healthy snacks for weight loss,2
29, MB1017 Reading Glasses w/Spring Hinge and Subtle Stylish Stripe,1538,0.583531618,Healthy snacks for weight loss,2
30, Relora 250 mg 90 Caps,2495,0.583267808,Healthy snacks for weight loss,1
31, Ziploc Container (Pack of 2),3209,0.578777552,Healthy snacks for weight loss,1
32, Rainbow Light Complete B Complex,2464,0.578217685,Healthy snacks for weight loss,1
33, Clifbar Clif Bars - 12 Pack,557,0.577954531,Healthy snacks for weight loss,1
34," EVE522FP4 Energizer 9V Alkaline Batteries, 4 per Pack",863,0.577075839,Healthy snacks for weight loss,1
35," Kleenex Viva Towels, Regular Roll, Case Pack, Four 8 Roll Packs (32 Rolls) [Amazon Frustration-Free Packaging]",1411,0.576669335,Healthy snacks for weight loss,1
36, Energizer Max Alkaline Batteries,913,0.576381385,Healthy snacks for weight loss,1
37, Fruit and Veggie Bowl with Removable Ice Pack,1024,0.575171709,Healthy snacks for weight loss,1
38, Weider Health and Fitness - Tiger's Milk Bar - 24 - 1.23 oz (35 g) bars [29.63 oz (840 g)],3138,0.574851274,Healthy snacks for weight loss,1
39, FOOD GRADE H2O2 - 8%,961,0.574586213,Healthy snacks for weight loss,1
40, Detour Deluxe Whey Protein Energy Bar,711,0.574351132,Healthy snacks for weight loss,1
41," Kimberly-Clark Kleenex 21195 Facial Tissue Junior, White (48 Boxes of 65 Tissues)",1402,0.57389158,Healthy snacks for weight loss,1
42, Nosalt regular sodium free salt substitute granules - 11 Oz,1968,0.573719203,Healthy snacks for weight loss,1
43," Tide HE Detergent for High Efficiency Washers, Powder, Original Scent, 31-Load Boxes (Pack of 4)",2961,0.573580623,Healthy snacks for weight loss,1
44," Jay Robb Enterprises - Whey Vanilla Isolate, 12 oz powder",1358,0.571834803,Healthy snacks for weight loss,1
45," Clorox ToiletWand Disposable, Refill, 6-Count Packages (Pack of 8)",563,0.570736468,Healthy snacks for weight loss,1
46, Nutrition Now Pb 8 Acidophilus,2044,0.5704301,Healthy snacks for weight loss,1
47, Centrum Multivitamin - Adults Under 50,489,0.570275486,Healthy snacks for weight loss,1
48, Dycem Non-Slip Rolls,849,0.569880068,Healthy snacks for weight loss,1
49," Bounty Paper Towels, White, Regular Roll (Pack of 30)",350,0.569328427,Healthy snacks for weight loss,1
50," Now Foods, Psyllium Husks Whole Vegetarian",2016,0.568168879,Healthy snacks for weight loss,1
1, Zafu Yoga Sitting Meditation Cushion - Buckwheat Filling,3190,0.747464478,Natural remedies for joint pain,5
2, Natural Selection Bath and Body's 1/3 oz Essential Oil,1817,0.699455917,Natural remedies for joint pain,5
3, Relora 250 mg 90 Caps,2495,0.674904644,Natural remedies for joint pain,5
4, MB1017 Reading Glasses w/Spring Hinge and Subtle Stylish Stripe,1538,0.660709023,Natural remedies for joint pain,5
5, Tide HE Original Scent with Actilift,2962,0.643989503,Natural remedies for joint pain,5
6, Lynco Sports 400 Series - L400,1529,0.641999185,Natural remedies for joint pain,5
7, Philips Norelco HQ4 Micro Action Plus Lift-and-Cut Tripleheader Replacement Heads,2310,0.634434879,Natural remedies for joint pain,5
8, Dona Crystalline Glucosamine Sulfate Caplets - 60 Ea,757,0.623948693,Natural remedies for joint pain,5
9, Jobst Women's UltraSheer Firm Support Knee Highs,1378,0.622867286,Natural remedies for joint pain,5
10, Nature's Way Hydraplenish Hyaluronic Acid,1886,0.621769428,Natural remedies for joint pain,5
11," Thermoskin Wrist Brace, Hand Brace, Carpal Tunnel Brace, Beige, Left",2950,0.621486008,Natural remedies for joint pain,4
12, Glucosamine Plus MSM,1112,0.616530836,Natural remedies for joint pain,4
13, Natural Selection Bath and Body's Zen Massage Oil 8 oz,1819,0.614738703,Natural remedies for joint pain,4
14, Chattanooga Hydrocollator Moist Heat HotPac,507,0.61457473,Natural remedies for joint pain,4
15, OTC ORTHOTEX Knee Stabilizer Wrap with Spiral Stays,2062,0.614458323,Natural remedies for joint pain,4
16, Activa Knee High Light Compression Sheer 15-20 mm Hg,74,0.612363219,Natural remedies for joint pain,4
17, OTC Cock-Up Wrist Splint,2057,0.611224651,Natural remedies for joint pain,4
18, FLA Safe-T-Sport Sports Neoprene Knee Support Brace,959,0.611174583,Natural remedies for joint pain,4
19, Love Liquid 100ml Water Base D Lube,1523,0.610081792,Natural remedies for joint pain,4
20, Nature's Way Vitamin C 1000 with Rose Hips,1911,0.609760225,Natural remedies for joint pain,4
21, Schiff Glucosamine Plus MSM 1500mg - 200 Coated Tablets,2599,0.607099831,Natural remedies for joint pain,3
22, Remington R-600 Microflex 600 Cordless Men's Rotary Shaver,2513,0.60569948,Natural remedies for joint pain,3
23, NOW ORGANIC RED YEAST RICE EXTRACT 600 MG Vegetarian Capsules,1780,0.605648518,Natural remedies for joint pain,3
24, Source Naturals Astaxanthin 2mg,2704,0.601918876,Natural remedies for joint pain,3
25," Oral-B Hummingbird Flosser Refill, sku807008",2149,0.599068224,Natural remedies for joint pain,3
26, Jobst Women's UltraSheer Firm Support Pantyhose,1379,0.598649085,Natural remedies for joint pain,3
27," Energizer Lithium Coin Blister Pack Watch/Electronic Batteries, 2 - Count (Pack of 12)",912,0.59810406,Natural remedies for joint pain,3
28, Philips Norelco HQ5 Shaving Heads,2311,0.597640336,Natural remedies for joint pain,3
29, FlexNow Quadruple Action Joint Formula -- 90 Softgels,993,0.597573638,Natural remedies for joint pain,3
30, Natrol (incl Laci Le Beau Teas) MSM,1799,0.597272277,Natural remedies for joint pain,3
31," Master Massage Deluxe Massage Table Carrying Case, 29 Inch",1593,0.595745444,Natural remedies for joint pain,2
32, Source Naturals Turmeric Extract,2767,0.588516116,Natural remedies for joint pain,2
33, Natural Care Vein-Gard,1808,0.587159097,Natural remedies for joint pain,2
34," Visine Tears Lubricant Eye Drops for Dry Eye Relief, 0.5 Ounce",3083,0.586983263,Natural remedies for joint pain,2
35, Duro-Med 16 Molded Foam Ring Cushion,804,0.586019397,Natural remedies for joint pain,2
36, Nature's Way Vitamin B-2,1910,0.585063159,Natural remedies for joint pain,2
37, NatraBio Arnica Cream The Rub,1791,0.584646463,Natural remedies for joint pain,2
38, Remington SP-94 Microscreen 3 Replacement Screen and Cutters for MicroScreen 3TCT Shavers,2518,0.584203005,Natural remedies for joint pain,2
39, Nature's Way Horsetail Grass,1885,0.583732128,Natural remedies for joint pain,2
40, Kleenite denture cleanser powder - 9 oz,1412,0.582981288,Natural remedies for joint pain,2
41, Nature's Way Magnesium,1890,0.582888365,Natural remedies for joint pain,1
42, Nature's Way Glucosamine Chondroitin,1882,0.580242038,Natural remedies for joint pain,1
43," Os-Cal Chewable Calcium 500 + 600iu D3, Lemon Chiffon Flavor, 120 Chewable Tablets",2177,0.579767764,Natural remedies for joint pain,1
44, Philips Sonicare IntelliClean System Brush Head Refill,2334,0.579000652,Natural remedies for joint pain,1
45, Bausch and Lomb Ocuvite Vitamin & Mineral Supplement for Eyes with Lutein - 240 Tablets,255,0.576151013,Natural remedies for joint pain,1
46, The Original Tube Reader,2918,0.575723529,Natural remedies for joint pain,1
47," Osteo Bi-Flex NutraJoint Plus Glucosamine Drink Mix, Maximum Strength Formula, Unflavored, 13.86 Ounces",2179,0.575659931,Natural remedies for joint pain,1
48," Tide HE Detergent for High Efficiency Washers, Powder, Original Scent, 31-Load Boxes (Pack of 4)",2961,0.57552284,Natural remedies for joint pain,1
49, Now Foods Glucosamine & Chondroitin with MSM,1977,0.575153649,Natural remedies for joint pain,1
50," Poise Maximum Absorbency Pads, Long, 42 Count",2354,0.574239314,Natural remedies for joint pain,1
